change_source,changed_property,changed_value_new,changed_value_old,entity_id,id,last_modified,nango_metadata_cursor,nango_metadata_first_seen_at,nango_metadata_last_action,nango_metadata_last_modified_at,properties_amount,properties_amount_in_home_currency,properties_closed_lost_reason,properties_closedate,properties_createdate,properties_days_to_close,properties_deal_currency_code,properties_dealname,properties_dealstage,properties_dealtype,properties_engagements_last_meeting_booked,properties_hs_actual_duration,properties_hs_all_accessible_team_ids,properties_hs_all_assigned_business_unit_ids,properties_hs_all_owner_ids,properties_hs_all_team_ids,properties_hs_analytics_latest_source,properties_hs_analytics_latest_source_company,properties_hs_analytics_latest_source_contact,properties_hs_analytics_latest_source_data_1,properties_hs_analytics_latest_source_data_1_company,properties_hs_analytics_latest_source_data_1_contact,properties_hs_analytics_latest_source_data_2,properties_hs_analytics_latest_source_data_2_company,properties_hs_analytics_latest_source_data_2_contact,properties_hs_analytics_latest_source_timestamp,properties_hs_analytics_latest_source_timestamp_company,properties_hs_analytics_latest_source_timestamp_contact,properties_hs_analytics_source,properties_hs_analytics_source_data_1,properties_hs_analytics_source_data_2,properties_hs_attributed_team_ids,properties_hs_average_call_duration,properties_hs_closed_amount,properties_hs_closed_amount_in_home_currency,properties_hs_closed_deal_close_date,properties_hs_closed_deal_create_date,properties_hs_closed_won_count,properties_hs_closed_won_date,properties_hs_created_by_user_id,properties_hs_createdate,properties_hs_days_to_close_raw,properties_hs_deal_score,properties_hs_deal_stage_probability,properties_hs_deal_stage_probability_shadow,properties_hs_duration,properties_hs_forecast_amount,properties_hs_forecast_probability,properties_hs_is_closed,properties_hs_is_closed_count,properties_hs_is_closed_lost,properties_hs_is_closed_won,properties_hs_is_deal_split,properties_hs_is_in_first_deal_stage,properties_hs_is_open_count,properties_hs_is_stalled,properties_hs_lastmodifieddate,properties_hs_latest_marketing_email_click_date,properties_hs_latest_meeting_activity,properties_hs_latest_sales_email_click_date,properties_hs_latest_sales_email_open_date,properties_hs_latest_sales_email_reply_date,properties_hs_next_meeting_id,properties_hs_next_meeting_name,properties_hs_next_meeting_start_time,properties_hs_notes_last_activity,properties_hs_notes_next_activity,properties_hs_notes_next_activity_type,properties_hs_num_associated_active_deal_registrations,properties_hs_num_associated_deal_registrations,properties_hs_num_associated_deal_splits,properties_hs_num_of_associated_line_items,properties_hs_num_target_accounts,properties_hs_number_of_call_engagements,properties_hs_number_of_inbound_calls,properties_hs_number_of_outbound_calls,properties_hs_number_of_overdue_tasks,properties_hs_number_of_scheduled_meetings,properties_hs_object_id,properties_hs_object_source,properties_hs_object_source_id,properties_hs_object_source_label,properties_hs_object_source_user_id,properties_hs_open_amount_in_home_currency,properties_hs_open_deal_create_date,properties_hs_primary_associated_company,properties_hs_priority,properties_hs_projected_amount,properties_hs_projected_amount_in_home_currency,properties_hs_sales_email_last_replied,properties_hs_updated_by_user_id,properties_hs_user_ids_of_all_owners,properties_hs_v2_cumulative_time_in_1021675605,properties_hs_v2_cumulative_time_in_1036321159,properties_hs_v2_cumulative_time_in_983301681,properties_hs_v2_cumulative_time_in_983301682,properties_hs_v2_cumulative_time_in_983301686,properties_hs_v2_cumulative_time_in_983990949,properties_hs_v2_cumulative_time_in_appointmentscheduled,properties_hs_v2_cumulative_time_in_decisionmakerboughtin,properties_hs_v2_cumulative_time_in_presentationscheduled,properties_hs_v2_date_entered_1021675605,properties_hs_v2_date_entered_1036321159,properties_hs_v2_date_entered_1113913782,properties_hs_v2_date_entered_983301681,properties_hs_v2_date_entered_983301682,properties_hs_v2_date_entered_983301683,properties_hs_v2_date_entered_983301686,properties_hs_v2_date_entered_983990949,properties_hs_v2_date_entered_appointmentscheduled,properties_hs_v2_date_entered_closedlost,properties_hs_v2_date_entered_closedwon,properties_hs_v2_date_entered_current_stage,properties_hs_v2_date_entered_decisionmakerboughtin,properties_hs_v2_date_entered_presentationscheduled,properties_hs_v2_date_exited_1021675605,properties_hs_v2_date_exited_1036321159,properties_hs_v2_date_exited_983301681,properties_hs_v2_date_exited_983301682,properties_hs_v2_date_exited_983301686,properties_hs_v2_date_exited_983990949,properties_hs_v2_date_exited_appointmentscheduled,properties_hs_v2_date_exited_decisionmakerboughtin,properties_hs_v2_date_exited_presentationscheduled,properties_hs_v2_latest_time_in_1021675605,properties_hs_v2_latest_time_in_1036321159,properties_hs_v2_latest_time_in_983301681,properties_hs_v2_latest_time_in_983301682,properties_hs_v2_latest_time_in_983301686,properties_hs_v2_latest_time_in_983990949,properties_hs_v2_latest_time_in_appointmentscheduled,properties_hs_v2_latest_time_in_decisionmakerboughtin,properties_hs_v2_latest_time_in_presentationscheduled,properties_hs_v2_time_in_current_stage,properties_hs_weighted_pipeline_in_company_currency,properties_hubspot_owner_assigneddate,properties_hubspot_owner_id,properties_hubspot_team_id,properties_notes_last_contacted,properties_notes_last_updated,properties_notes_next_activity_date,properties_num_associated_contacts,properties_num_contacted_notes,properties_num_notes,properties_pipeline,record_id,snapshot_timestamp,source_id,updated_ts,dbt_valid_from,dbt_valid_to,version_n,pipeline_name,stage_name
MIGRATION,hs_number_of_inbound_calls,,,35299636885,35299636885,2025-08-28 00:30:09.779000000,,,,,45000.0,45000.0,,2025-06-01 00:08:30.944000000,2025-03-29 00:31:41.511000000,63,USD,Nefco,983990949,newbusiness,,,,0,75501330,,DIRECT_TRAFFIC,DIRECT_TRAFFIC,DIRECT_TRAFFIC,meetings.hubspot.com/michele179,meetings.hubspot.com/michele179,meetings.hubspot.com/michele179,,,,2025-03-29 01:58:00,2025-03-29 01:58:00,2025-03-29 01:58:00,OFFLINE,INTEGRATION,222018,,,0,0,0,0,0,,75501330,2025-04-01 00:08:34.708000000,63.983905,20.0,0.4,0.4,5528209433.0,45000.0,,False,0,False,False,False,False,1,,2025-07-22 16:39:23.699000000,,2025-04-18 02:30:00,2025-03-29 01:58:43.815000000,2025-04-01 22:20:15.158000000,2025-05-27 23:52:15,,,,0-27-80982833592,,,0,0,0,0,0,,0.0,,1.0,0.0,35299636885,CRM_UI,userId:75501330,CRM_UI,75501330,45000.0,1743190301511,,,18000.0,18000.0,2025-05-27 23:52:15,75501330,75501330,,,,,,,7570567.0,,,,,,,,,,2025-04-01 02:14:45.275000000,2025-04-01 00:08:34.708000000,,,2025-04-01 02:14:45.275000000,,,,,,,,,2025-04-01 02:14:45.275000000,,,,,,,,,7570567.0,,,2025-04-01 02:14:45.275000000,,2025-04-01 00:08:34.708000000,75501330,,2025-06-07 01:01:29.893000000,2025-07-07 20:00:00,,1,6.0,10.0,default,2edc245083de6b51fa936c18014c3840,2025-07-27 21:25:32,RollupProperties,2025-07-27 21:25:32.262000000,2025-07-27 21:25:32.262000000,,38,Sales pipeline,Demo
CALCULATED,hs_lastmodifieddate,,,35299636885,35299636885,2025-09-09 02:38:02.330000000,,,,,45000.0,45000.0,,2025-06-01 00:08:30.944000000,2025-03-29 00:31:41.511000000,63,USD,Nefco,983990949,newbusiness,,,,0,75501330,,DIRECT_TRAFFIC,DIRECT_TRAFFIC,DIRECT_TRAFFIC,meetings.hubspot.com/michele179,meetings.hubspot.com/michele179,meetings.hubspot.com/michele179,,,,2025-03-29 01:58:00,2025-03-29 01:58:00,2025-03-29 01:58:00,OFFLINE,INTEGRATION,222018,,,0,0,0,0,0,,75501330,2025-04-01 00:08:34.708000000,63.983905,20.0,0.4,0.4,5528209433.0,45000.0,,False,0,False,False,False,False,1,,2025-07-28 23:16:43.352000000,,2025-04-18 02:30:00,2025-03-29 01:58:43.815000000,2025-04-01 22:20:15.158000000,2025-05-27 23:52:15,,,,0-27-80982833592,,,0,0,0,0,0,,0.0,,0.0,0.0,35299636885,CRM_UI,userId:75501330,CRM_UI,75501330,45000.0,1743190301511,,,18000.0,18000.0,2025-05-27 23:52:15,75501330,75501330,,,,,,,7570567.0,,,,,,,,,,2025-04-01 02:14:45.275000000,2025-04-01 00:08:34.708000000,,,2025-04-01 02:14:45.275000000,,,,,,,,,2025-04-01 02:14:45.275000000,,,,,,,,,7570567.0,,,2025-04-01 02:14:45.275000000,,2025-04-01 00:08:34.708000000,75501330,,2025-06-07 01:01:29.893000000,2025-07-07 20:00:00,,1,6.0,10.0,default,fe74854e50d6facba7c618401efb21b2,2025-07-28 23:16:43,,2025-07-28 23:16:43,2025-07-28 23:16:43,,39,Sales pipeline,Demo
CALCULATED,hs_lastmodifieddate,,,35299636885,35299636885,2025-08-28 00:30:09.779000000,,,,,45000.0,45000.0,,2025-06-01 00:08:30.944000000,2025-03-29 00:31:41.511000000,63,USD,Nefco,983990949,newbusiness,,,,0,75501330,,DIRECT_TRAFFIC,DIRECT_TRAFFIC,DIRECT_TRAFFIC,meetings.hubspot.com/michele179,meetings.hubspot.com/michele179,meetings.hubspot.com/michele179,,,,2025-03-29 01:58:00,2025-03-29 01:58:00,2025-03-29 01:58:00,OFFLINE,INTEGRATION,222018,,,0,0,0,0,0,,75501330,2025-04-01 00:08:34.708000000,63.983905,20.0,0.4,0.4,5528209433.0,45000.0,,False,0,False,False,False,False,1,,2025-07-28 23:16:43.352000000,,2025-04-18 02:30:00,2025-03-29 01:58:43.815000000,2025-04-01 22:20:15.158000000,2025-05-27 23:52:15,,,,0-27-80982833592,,,0,0,0,0,0,,0.0,,0.0,0.0,35299636885,CRM_UI,userId:75501330,CRM_UI,75501330,45000.0,1743190301511,,,18000.0,18000.0,2025-05-27 23:52:15,75501330,75501330,,,,,,,7570567.0,,,,,,,,,,2025-04-01 02:14:45.275000000,2025-04-01 00:08:34.708000000,,,2025-04-01 02:14:45.275000000,,,,,,,,,2025-04-01 02:14:45.275000000,,,,,,,,,7570567.0,,,2025-04-01 02:14:45.275000000,,2025-04-01 00:08:34.708000000,75501330,,2025-06-07 01:01:29.893000000,2025-07-07 20:00:00,,1,6.0,10.0,default,a31ff431559b7500b5f2ccf6096ee57c,2025-07-28 23:16:43,,2025-07-28 23:16:43.352000000,2025-07-28 23:16:43.352000000,,40,Sales pipeline,Demo
CALCULATED,hs_lastmodifieddate,,,35299636885,35299636885,2025-09-09 02:38:02.330000000,,,,,45000.0,45000.0,,2025-06-01 00:08:30.944000000,2025-03-29 00:31:41.511000000,63,USD,Nefco,983990949,newbusiness,,,,0,75501330,,DIRECT_TRAFFIC,DIRECT_TRAFFIC,DIRECT_TRAFFIC,meetings.hubspot.com/michele179,meetings.hubspot.com/michele179,meetings.hubspot.com/michele179,,,,2025-03-29 01:58:00,2025-03-29 01:58:00,2025-03-29 01:58:00,OFFLINE,INTEGRATION,222018,,,0,0,0,0,0,,75501330,2025-04-01 00:08:34.708000000,63.983905,20.0,0.4,0.4,5528209433.0,45000.0,,False,0,False,False,False,False,1,,2025-08-02 04:14:29.529000000,,2025-04-18 02:30:00,2025-03-29 01:58:43.815000000,2025-04-01 22:20:15.158000000,2025-05-27 23:52:15,,,,0-49-171253858000,,,0,0,0,0,0,,0.0,,0.0,0.0,35299636885,CRM_UI,userId:75501330,CRM_UI,75501330,45000.0,1743190301511,,,18000.0,18000.0,2025-05-27 23:52:15,75501330,75501330,,,,,,,7570567.0,,,,,,,,,,2025-04-01 02:14:45.275000000,2025-04-01 00:08:34.708000000,,,2025-04-01 02:14:45.275000000,,,,,,,,,2025-04-01 02:14:45.275000000,,,,,,,,,7570567.0,,,2025-04-01 02:14:45.275000000,,2025-04-01 00:08:34.708000000,75501330,,2025-08-02 04:14:16.572000000,2025-08-02 04:14:16.572000000,,1,7.0,11.0,default,c05bc8604a8f54412b4bbbcc15ad1691,2025-08-02 04:14:29,,2025-08-02 04:14:29,2025-08-02 04:14:29,,41,Sales pipeline,Demo
CALCULATED,hs_lastmodifieddate,,,35299636885,35299636885,2025-08-28 00:30:09.779000000,,,,,45000.0,45000.0,,2025-06-01 00:08:30.944000000,2025-03-29 00:31:41.511000000,63,USD,Nefco,983990949,newbusiness,,,,0,75501330,,DIRECT_TRAFFIC,DIRECT_TRAFFIC,DIRECT_TRAFFIC,meetings.hubspot.com/michele179,meetings.hubspot.com/michele179,meetings.hubspot.com/michele179,,,,2025-03-29 01:58:00,2025-03-29 01:58:00,2025-03-29 01:58:00,OFFLINE,INTEGRATION,222018,,,0,0,0,0,0,,75501330,2025-04-01 00:08:34.708000000,63.983905,20.0,0.4,0.4,5528209433.0,45000.0,,False,0,False,False,False,False,1,,2025-08-02 04:14:29.529000000,,2025-04-18 02:30:00,2025-03-29 01:58:43.815000000,2025-04-01 22:20:15.158000000,2025-05-27 23:52:15,,,,0-49-171253858000,,,0,0,0,0,0,,0.0,,0.0,0.0,35299636885,CRM_UI,userId:75501330,CRM_UI,75501330,45000.0,1743190301511,,,18000.0,18000.0,2025-05-27 23:52:15,75501330,75501330,,,,,,,7570567.0,,,,,,,,,,2025-04-01 02:14:45.275000000,2025-04-01 00:08:34.708000000,,,2025-04-01 02:14:45.275000000,,,,,,,,,2025-04-01 02:14:45.275000000,,,,,,,,,7570567.0,,,2025-04-01 02:14:45.275000000,,2025-04-01 00:08:34.708000000,75501330,,2025-08-02 04:14:16.572000000,2025-08-02 04:14:16.572000000,,1,7.0,11.0,default,c13c1c260afebcab73a7097cbdd296d3,2025-08-02 04:14:29,,2025-08-02 04:14:29.529000000,2025-08-02 04:14:29.529000000,,42,Sales pipeline,Demo
API,hs_lastmodifieddate,,,35299636885,35299636885,2025-09-09 02:38:02.330000000,,,,,45000.0,45000.0,,2025-06-01 00:08:30.944000000,2025-03-29 00:31:41.511000000,63,USD,Nefco,983990949,newbusiness,,,,0,75501330,,DIRECT_TRAFFIC,DIRECT_TRAFFIC,DIRECT_TRAFFIC,meetings.hubspot.com/michele179,meetings.hubspot.com/michele179,meetings.hubspot.com/michele179,,,,2025-03-29 01:58:00,2025-03-29 01:58:00,2025-03-29 01:58:00,OFFLINE,INTEGRATION,222018,,,0,0,0,0,0,,75501330,2025-04-01 00:08:34.708000000,63.983905,29.0,0.4,0.4,5528209433.0,45000.0,,False,0,False,False,False,False,1,,2025-08-02 05:15:30.720000000,,2025-04-18 02:30:00,2025-03-29 01:58:43.815000000,2025-04-01 22:20:15.158000000,2025-05-27 23:52:15,,,,0-49-171253858000,,,0,0,0,0,0,,0.0,,0.0,0.0,35299636885,CRM_UI,userId:75501330,CRM_UI,75501330,45000.0,1743190301511,,,18000.0,18000.0,2025-05-27 23:52:15,75501330,75501330,,,,,,,7570567.0,,,,,,,,,,2025-04-01 02:14:45.275000000,2025-04-01 00:08:34.708000000,,,2025-04-01 02:14:45.275000000,,,,,,,,,2025-04-01 02:14:45.275000000,,,,,,,,,7570567.0,,,2025-04-01 02:14:45.275000000,,2025-04-01 00:08:34.708000000,75501330,,2025-08-02 04:14:16.572000000,2025-08-02 04:14:16.572000000,,1,7.0,11.0,default,3c8de6b617caa132a6b0edc23c2dcc2a,2025-08-02 05:15:30,,2025-08-02 05:15:30,2025-08-02 05:15:30,,43,Sales pipeline,Demo
API,hs_lastmodifieddate,,,35299636885,35299636885,2025-08-28 00:30:09.779000000,,,,,45000.0,45000.0,,2025-06-01 00:08:30.944000000,2025-03-29 00:31:41.511000000,63,USD,Nefco,983990949,newbusiness,,,,0,75501330,,DIRECT_TRAFFIC,DIRECT_TRAFFIC,DIRECT_TRAFFIC,meetings.hubspot.com/michele179,meetings.hubspot.com/michele179,meetings.hubspot.com/michele179,,,,2025-03-29 01:58:00,2025-03-29 01:58:00,2025-03-29 01:58:00,OFFLINE,INTEGRATION,222018,,,0,0,0,0,0,,75501330,2025-04-01 00:08:34.708000000,63.983905,29.0,0.4,0.4,5528209433.0,45000.0,,False,0,False,False,False,False,1,,2025-08-02 05:15:30.720000000,,2025-04-18 02:30:00,2025-03-29 01:58:43.815000000,2025-04-01 22:20:15.158000000,2025-05-27 23:52:15,,,,0-49-171253858000,,,0,0,0,0,0,,0.0,,0.0,0.0,35299636885,CRM_UI,userId:75501330,CRM_UI,75501330,45000.0,1743190301511,,,18000.0,18000.0,2025-05-27 23:52:15,75501330,75501330,,,,,,,7570567.0,,,,,,,,,,2025-04-01 02:14:45.275000000,2025-04-01 00:08:34.708000000,,,2025-04-01 02:14:45.275000000,,,,,,,,,2025-04-01 02:14:45.275000000,,,,,,,,,7570567.0,,,2025-04-01 02:14:45.275000000,,2025-04-01 00:08:34.708000000,75501330,,2025-08-02 04:14:16.572000000,2025-08-02 04:14:16.572000000,,1,7.0,11.0,default,db3ddfad9dabe24abf75eed205446ed0,2025-08-02 05:15:30,,2025-08-02 05:15:30.720000000,2025-08-02 05:15:30.720000000,,44,Sales pipeline,Demo
API,hs_lastmodifieddate,,,35299636885,35299636885,2025-09-09 02:38:02.330000000,,,,,45000.0,45000.0,,2025-06-01 00:08:30.944000000,2025-03-29 00:31:41.511000000,63,USD,Nefco,983990949,newbusiness,,,,0,75501330,,DIRECT_TRAFFIC,DIRECT_TRAFFIC,DIRECT_TRAFFIC,meetings.hubspot.com/michele179,meetings.hubspot.com/michele179,meetings.hubspot.com/michele179,,,,2025-03-29 01:58:00,2025-03-29 01:58:00,2025-03-29 01:58:00,OFFLINE,INTEGRATION,222018,,,0,0,0,0,0,,75501330,2025-04-01 00:08:34.708000000,63.983905,33.0,0.4,0.4,5528209433.0,45000.0,,False,0,False,False,False,False,1,,2025-08-07 04:29:08.848000000,,2025-04-18 02:30:00,2025-03-29 01:58:43.815000000,2025-08-07 01:53:39.554000000,2025-08-07 01:55:14,,,,0-49-173805943542,,,0,0,0,0,0,,0.0,,0.0,0.0,35299636885,CRM_UI,userId:75501330,CRM_UI,75501330,45000.0,1743190301511,,,18000.0,18000.0,2025-08-07 01:55:14,75501330,75501330,,,,,,,7570567.0,,,,,,,,,,2025-04-01 02:14:45.275000000,2025-04-01 00:08:34.708000000,,,2025-04-01 02:14:45.275000000,,,,,,,,,2025-04-01 02:14:45.275000000,,,,,,,,,7570567.0,,,2025-04-01 02:14:45.275000000,,2025-04-01 00:08:34.708000000,75501330,,2025-08-07 03:27:53.428000000,2025-08-07 03:27:53.428000000,,1,9.0,16.0,default,661b039a573bddd19b9d1f7c016aee0c,2025-08-07 04:29:08,,2025-08-07 04:29:08,2025-08-07 04:29:08,,45,Sales pipeline,Demo
API,hs_lastmodifieddate,,,35299636885,35299636885,2025-08-28 00:30:09.779000000,,,,,45000.0,45000.0,,2025-06-01 00:08:30.944000000,2025-03-29 00:31:41.511000000,63,USD,Nefco,983990949,newbusiness,,,,0,75501330,,DIRECT_TRAFFIC,DIRECT_TRAFFIC,DIRECT_TRAFFIC,meetings.hubspot.com/michele179,meetings.hubspot.com/michele179,meetings.hubspot.com/michele179,,,,2025-03-29 01:58:00,2025-03-29 01:58:00,2025-03-29 01:58:00,OFFLINE,INTEGRATION,222018,,,0,0,0,0,0,,75501330,2025-04-01 00:08:34.708000000,63.983905,33.0,0.4,0.4,5528209433.0,45000.0,,False,0,False,False,False,False,1,,2025-08-07 04:29:08.848000000,,2025-04-18 02:30:00,2025-03-29 01:58:43.815000000,2025-08-07 01:53:39.554000000,2025-08-07 01:55:14,,,,0-49-173805943542,,,0,0,0,0,0,,0.0,,0.0,0.0,35299636885,CRM_UI,userId:75501330,CRM_UI,75501330,45000.0,1743190301511,,,18000.0,18000.0,2025-08-07 01:55:14,75501330,75501330,,,,,,,7570567.0,,,,,,,,,,2025-04-01 02:14:45.275000000,2025-04-01 00:08:34.708000000,,,2025-04-01 02:14:45.275000000,,,,,,,,,2025-04-01 02:14:45.275000000,,,,,,,,,7570567.0,,,2025-04-01 02:14:45.275000000,,2025-04-01 00:08:34.708000000,75501330,,2025-08-07 03:27:53.428000000,2025-08-07 03:27:53.428000000,,1,9.0,16.0,default,9e242d44c6e25b3486358719184ffc7e,2025-08-07 04:29:08,,2025-08-07 04:29:08.848000000,2025-08-07 04:29:08.848000000,,46,Sales pipeline,Demo
CALCULATED,hs_lastmodifieddate,,,35299636885,35299636885,2025-09-09 02:38:02.330000000,,,,,45000.0,45000.0,,2025-06-01 00:08:30.944000000,2025-03-29 00:31:41.511000000,63,USD,Nefco,983990949,newbusiness,,,,0,75501330,,DIRECT_TRAFFIC,DIRECT_TRAFFIC,DIRECT_TRAFFIC,meetings.hubspot.com/michele179,meetings-na2.hubspot.com/michele179,meetings.hubspot.com/michele179,,,,2025-03-29 01:58:00,2025-08-07 22:26:00,2025-03-29 01:58:00,OFFLINE,INTEGRATION,222018,,,0,0,0,0,0,,75501330,2025-04-01 00:08:34.708000000,63.983905,33.0,0.4,0.4,5528209433.0,45000.0,,False,0,False,False,False,False,1,,2025-08-07 22:34:13.287000000,,2025-04-18 02:30:00,2025-03-29 01:58:43.815000000,2025-08-07 01:53:39.554000000,2025-08-07 01:55:14,,,,0-49-173805943542,,,0,0,0,0,0,,0.0,,0.0,0.0,35299636885,CRM_UI,userId:75501330,CRM_UI,75501330,45000.0,1743190301511,,,18000.0,18000.0,2025-08-07 01:55:14,75501330,75501330,,,,,,,7570567.0,,,,,,,,,,2025-04-01 02:14:45.275000000,2025-04-01 00:08:34.708000000,,,2025-04-01 02:14:45.275000000,,,,,,,,,2025-04-01 02:14:45.275000000,,,,,,,,,7570567.0,,,2025-04-01 02:14:45.275000000,,2025-04-01 00:08:34.708000000,75501330,,2025-08-07 03:27:53.428000000,2025-08-07 03:27:53.428000000,,1,9.0,16.0,default,bb10a2a8ec43a56efcee8802b482c04e,2025-08-07 22:34:13,,2025-08-07 22:34:13,2025-08-07 22:34:13,,47,Sales pipeline,Demo
CALCULATED,hs_lastmodifieddate,,,35299636885,35299636885,2025-08-28 00:30:09.779000000,,,,,45000.0,45000.0,,2025-06-01 00:08:30.944000000,2025-03-29 00:31:41.511000000,63,USD,Nefco,983990949,newbusiness,,,,0,75501330,,DIRECT_TRAFFIC,DIRECT_TRAFFIC,DIRECT_TRAFFIC,meetings.hubspot.com/michele179,meetings-na2.hubspot.com/michele179,meetings.hubspot.com/michele179,,,,2025-03-29 01:58:00,2025-08-07 22:26:00,2025-03-29 01:58:00,OFFLINE,INTEGRATION,222018,,,0,0,0,0,0,,75501330,2025-04-01 00:08:34.708000000,63.983905,33.0,0.4,0.4,5528209433.0,45000.0,,False,0,False,False,False,False,1,,2025-08-07 22:34:13.287000000,,2025-04-18 02:30:00,2025-03-29 01:58:43.815000000,2025-08-07 01:53:39.554000000,2025-08-07 01:55:14,,,,0-49-173805943542,,,0,0,0,0,0,,0.0,,0.0,0.0,35299636885,CRM_UI,userId:75501330,CRM_UI,75501330,45000.0,1743190301511,,,18000.0,18000.0,2025-08-07 01:55:14,75501330,75501330,,,,,,,7570567.0,,,,,,,,,,2025-04-01 02:14:45.275000000,2025-04-01 00:08:34.708000000,,,2025-04-01 02:14:45.275000000,,,,,,,,,2025-04-01 02:14:45.275000000,,,,,,,,,7570567.0,,,2025-04-01 02:14:45.275000000,,2025-04-01 00:08:34.708000000,75501330,,2025-08-07 03:27:53.428000000,2025-08-07 03:27:53.428000000,,1,9.0,16.0,default,1c1c65115e36bdb70f9c88396142dbf6,2025-08-07 22:34:13,,2025-08-07 22:34:13.287000000,2025-08-07 22:34:13.287000000,,48,Sales pipeline,Demo
CALCULATED,notes_last_updated,,,35299636885,35299636885,2025-09-09 02:38:02.330000000,,,,,45000.0,45000.0,,2025-06-01 00:08:30.944000000,2025-03-29 00:31:41.511000000,63,USD,Nefco,983990949,newbusiness,,,,0,75501330,,DIRECT_TRAFFIC,DIRECT_TRAFFIC,DIRECT_TRAFFIC,meetings.hubspot.com/michele179,meetings-na2.hubspot.com/michele179,meetings.hubspot.com/michele179,,,,2025-03-29 01:58:00,2025-08-07 22:26:00,2025-03-29 01:58:00,OFFLINE,INTEGRATION,222018,,,0,0,0,0,0,,75501330,2025-04-01 00:08:34.708000000,63.983905,33.0,0.4,0.4,5528209433.0,45000.0,,False,0,False,False,False,False,1,,2025-08-13 23:49:53.998000000,,2025-04-18 02:30:00,2025-03-29 01:58:43.815000000,2025-08-07 01:53:39.554000000,2025-08-07 01:55:14,,,,0-49-177496610514,,,0,0,0,0,0,,0.0,,0.0,0.0,35299636885,CRM_UI,userId:75501330,CRM_UI,75501330,45000.0,1743190301511,,,18000.0,18000.0,2025-08-07 01:55:14,75501330,75501330,,,,,,,7570567.0,,,,,,,,,,2025-04-01 02:14:45.275000000,2025-04-01 00:08:34.708000000,,,2025-04-01 02:14:45.275000000,,,,,,,,,2025-04-01 02:14:45.275000000,,,,,,,,,7570567.0,,,2025-04-01 02:14:45.275000000,,2025-04-01 00:08:34.708000000,75501330,,2025-08-13 23:49:37.645000000,2025-08-13 23:49:37.645000000,,1,10.0,17.0,default,7a8f2d177bbee1e0b0a71e8e6f52ba7e,2025-08-13 23:49:54,RollupProperties,2025-08-13 23:49:54,2025-08-13 23:49:54,,49,Sales pipeline,Demo
CALCULATED,notes_last_updated,,,35299636885,35299636885,2025-08-28 00:30:09.779000000,,,,,45000.0,45000.0,,2025-06-01 00:08:30.944000000,2025-03-29 00:31:41.511000000,63,USD,Nefco,983990949,newbusiness,,,,0,75501330,,DIRECT_TRAFFIC,DIRECT_TRAFFIC,DIRECT_TRAFFIC,meetings.hubspot.com/michele179,meetings-na2.hubspot.com/michele179,meetings.hubspot.com/michele179,,,,2025-03-29 01:58:00,2025-08-07 22:26:00,2025-03-29 01:58:00,OFFLINE,INTEGRATION,222018,,,0,0,0,0,0,,75501330,2025-04-01 00:08:34.708000000,63.983905,33.0,0.4,0.4,5528209433.0,45000.0,,False,0,False,False,False,False,1,,2025-08-13 23:49:53.998000000,,2025-04-18 02:30:00,2025-03-29 01:58:43.815000000,2025-08-07 01:53:39.554000000,2025-08-07 01:55:14,,,,0-49-177496610514,,,0,0,0,0,0,,0.0,,0.0,0.0,35299636885,CRM_UI,userId:75501330,CRM_UI,75501330,45000.0,1743190301511,,,18000.0,18000.0,2025-08-07 01:55:14,75501330,75501330,,,,,,,7570567.0,,,,,,,,,,2025-04-01 02:14:45.275000000,2025-04-01 00:08:34.708000000,,,2025-04-01 02:14:45.275000000,,,,,,,,,2025-04-01 02:14:45.275000000,,,,,,,,,7570567.0,,,2025-04-01 02:14:45.275000000,,2025-04-01 00:08:34.708000000,75501330,,2025-08-13 23:49:37.645000000,2025-08-13 23:49:37.645000000,,1,10.0,17.0,default,1ebb5f38726be256687b99e77bc7ebfd,2025-08-13 23:49:54,RollupProperties,2025-08-13 23:49:54.754000000,2025-08-13 23:49:54.754000000,,50,Sales pipeline,Demo
